lat,lon,num_tweets,num_users
40.499,-79.965,29,3
40.55,-80.073,2,1
40.588,-80.036,176,6
40.391,-79.936,2,2
40.474,-79.985,6,3
40.349,-80.109,1,1
40.593,-79.831,1,1
40.427,-79.954,28,15
40.273,-79.901,2,2
40.462,-79.809,1,1
40.283,-80.121,5,5
40.49,-79.962,2,1
40.264,-79.998,1,1
40.507,-79.865,7,1
40.467,-80.034,37,11
40.591,-79.905,1,1
40.475,-79.928,6,5
40.505,-79.832,6,3
40.305,-79.87,1,1
40.388,-80.0,176,6
40.288,-80.004,2,2
40.417,-80.093,1,1
40.3,-80.152,2,2
40.455,-79.832,4,2
40.333,-80.017,1,1
40.379,-79.876,2,2
40.423,-80.094,6,2
40.418,-79.982,6,5
40.312,-79.937,3,3
40.347,-79.913,1,1
40.382,-80.014,15,5
40.327,-79.948,2,2
40.531,-79.909,3,1
40.262,-79.901,2,1
40.502,-80.072,14,2
40.397,-80.139,6,2
40.324,-80.074,1,1
40.491,-80.052,24,2
40.447,-79.918,8,6
40.271,-80.195,8,2
40.535,-79.953,4,4
40.326,-79.859,1,1
40.33,-80.122,78,6
40.325,-80.142,1,1
40.599,-79.995,7,2
40.564,-79.973,1,1
40.477,-79.994,116,5
40.542,-80.043,1,1
40.53,-80.018,100,38
40.464,-79.972,7,7
40.472,-80.114,1,1
40.468,-80.069,21,6
40.609,-80.172,1,1
40.363,-79.831,1,1
40.437,-79.999,437,208
40.462,-79.965,128,43
40.417,-79.989,5851,13
40.472,-80.039,2,2
40.443,-80.112,4,2
40.303,-80.012,8,2
40.515,-80.046,2,2
40.545,-80.03,28,10
40.379,-79.85,2,1
40.369,-79.85,11,4
40.453,-80.032,21,2
40.479,-80.177,7,2
40.351,-80.113,14,9
40.58,-79.919,2,1
40.299,-80.057,74,1
40.343,-79.851,1,1
40.335,-80.049,2,1
40.423,-79.995,53,5
40.257,-80.135,1,1
40.51,-80.153,4,4
40.342,-79.997,7,2
40.417,-79.881,31,9
40.429,-79.973,185,80
40.371,-80.113,2,1
40.252,-79.958,1,1
40.548,-80.147,1,1
40.441,-79.945,121,50
40.485,-80.008,29,27
40.511,-79.949,7,7
40.427,-80.058,29,16
40.495,-80.07,1,1
40.571,-80.09,5,5
40.453,-80.154,1,1
40.441,-79.93,7,4
40.317,-79.835,4,3
40.319,-80.04,2,2
40.557,-79.979,2,2
40.544,-80.177,1,1
40.312,-80.082,1,1
40.396,-80.059,8,2
40.315,-79.854,2,2
40.627,-79.952,1,1
40.444,-79.821,1,1
40.381,-80.103,3,3
40.457,-79.993,39,6
40.478,-80.085,1,1
40.302,-80.04,9,2
40.439,-80.051,3,2
40.442,-79.88,36,15
40.46,-79.82,9,1
40.365,-79.965,15,7
40.423,-79.911,38,2
40.57,-80.021,7,6
40.341,-79.865,4,2
40.401,-80.183,3,3
40.418,-80.057,8,7
40.274,-80.047,1,1
40.615,-79.947,10,8
40.335,-80.074,1,1
40.427,-80.193,2,2
40.342,-79.886,15,7
40.348,-79.889,10,6
40.408,-80.076,1,1
40.485,-79.881,2,2
40.361,-79.99,37,22
40.434,-79.822,11,10
40.543,-79.817,6,5
40.523,-80.066,2,1
40.363,-80.002,1,1
40.401,-79.87,9,3
40.33,-79.863,1,1
40.33,-79.879,1,1
40.534,-80.081,2,1
40.401,-80.09,46,7
40.399,-80.001,8,7
40.555,-79.842,4,4
40.596,-80.003,1,1
40.394,-79.915,3,2
40.485,-80.103,10,6
40.337,-80.06,6,5
40.35,-79.951,1,1
40.5,-80.117,1,1
40.571,-80.065,8,1
40.538,-80.067,1,1
40.482,-79.842,12,4
40.364,-79.909,5,5
40.266,-79.994,2,1
40.251,-80.05,1,1
40.424,-79.851,37,5
40.451,-79.95,1360,63
40.388,-80.041,18,8
40.517,-80.116,1,1
40.442,-79.887,11,9
40.582,-80.103,1,1
40.601,-80.034,4,4
40.372,-80.003,12,2
40.36,-80.038,237,2
40.518,-80.138,2,2
40.622,-80.047,4,4
40.383,-80.035,2,2
40.323,-80.07,14,4
40.537,-80.184,55,33
40.61,-80.198,5,1
40.334,-79.853,12,3
40.394,-79.836,1,1
40.356,-80.067,7,2
40.252,-80.2,7,1
40.343,-79.92,5,4
40.543,-80.188,1,1
40.381,-80.018,116,7
40.432,-79.807,2,1
40.419,-80.084,1,1
40.257,-79.923,64,3
40.346,-79.955,5,4
40.468,-79.912,1,1
40.31,-80.06,1,1
40.356,-79.873,2,1
40.596,-79.979,1,1
40.407,-79.859,1,1
40.273,-79.863,1,1
40.513,-80.133,55,36
40.284,-80.106,1,1
40.45,-80.15,2,2
40.341,-79.964,29,27
40.422,-80.19,322,31
40.243,-79.853,1,1
40.285,-80.068,2,2
40.627,-80.032,2,2
40.54,-79.828,51,21
40.416,-80.029,10,5
40.502,-80.156,112,13
40.278,-79.861,4,4
40.588,-79.881,6,5
40.598,-80.063,1,1
40.254,-79.861,1,1
40.531,-80.008,13,13
40.553,-80.054,1,1
40.462,-79.906,11,11
40.415,-79.829,3,3
40.432,-80.031,6,6
40.568,-80.063,19,1
40.404,-80.002,13,12
40.409,-80.087,25,22
40.542,-79.824,15,9
40.411,-80.072,22,21
40.623,-79.918,42,8
40.379,-79.999,65,3
40.608,-79.845,1,1
40.44,-79.949,14,10
40.322,-80.056,4,4
40.46,-80.159,4,2
40.432,-79.81,6,4
40.47,-79.889,6,1
40.546,-80.046,1,1
40.59,-80.095,10,1
40.364,-79.849,63,10
40.633,-80.046,1,1
40.497,-79.911,9,6
40.608,-79.964,1,1
40.617,-79.922,1,1
40.365,-80.084,3,3
40.38,-80.11,1,1
40.623,-80.033,1,1
40.424,-79.913,1,1
40.34,-79.853,23,2
40.616,-79.948,4,2
40.314,-79.967,10,1
40.493,-79.93,3,3
40.306,-80.164,3,3
40.276,-80.196,6,4
40.538,-80.045,1,1
40.344,-80.099,1,1
40.398,-79.855,2,2
40.342,-79.871,11,8
40.444,-80.099,70,39
40.28,-80.199,3,3
40.274,-80.133,33,2
40.627,-79.954,6,2
40.497,-80.003,1,1
40.342,-79.859,1,1
40.528,-80.027,6,2
40.263,-80.122,546,4
40.389,-80.163,1,1
40.403,-80.056,2,2
40.384,-79.989,7,6
40.357,-80.036,11,3
40.323,-79.912,1,1
40.51,-80.167,2,2
40.32,-80.147,19,18
40.336,-79.811,9,7
40.381,-79.856,19,11
40.358,-80.024,1,1
40.461,-79.903,1,1
40.363,-79.964,26,13
40.369,-80.133,34,4
40.324,-79.803,3,2
40.638,-80.096,1,1
40.281,-80.071,4,2
40.474,-80.102,5,3
40.493,-79.994,6,3
40.629,-80.04,81,3
40.407,-79.915,51,29
40.432,-79.971,5,5
40.353,-79.812,2,1
40.465,-79.917,7,6
40.496,-79.841,6,3
40.249,-80.083,2,1
40.349,-79.803,1,1
40.535,-80.179,4,4
40.449,-79.899,21,10
40.336,-80.04,1,1
40.429,-79.848,3,2
40.265,-80.127,1,1
40.364,-79.981,3,3
40.354,-80.071,10,4
40.558,-79.921,12,1
40.448,-80.046,1,1
40.471,-80.132,13,3
40.582,-80.121,1,1
40.423,-80.111,2,2
40.432,-80.081,1,1
40.516,-79.868,11,2
40.416,-79.878,8,5
40.454,-80.189,161,18
40.363,-79.887,2,1
40.551,-80.01,5,3
40.347,-80.114,2,2
40.379,-79.857,28,4
40.423,-80.049,2,2
40.411,-79.843,18,1
40.542,-80.06,18,4
40.26,-80.172,1,1
40.492,-79.989,52,3
40.406,-79.825,42,28
40.63,-80.011,2,2
40.468,-80.186,1,1
40.41,-80.081,13,13
40.472,-80.041,3,3
40.274,-80.1,2,2
40.252,-79.955,1,1
40.401,-79.868,2,2
40.498,-79.978,4,3
40.382,-80.099,21,5
40.354,-79.866,7,3
40.398,-79.815,8,1
40.579,-80.114,1,1
40.62,-80.07,7,4
40.35,-79.953,2,2
40.551,-80.039,2,2
40.45,-79.909,6,6
40.346,-80.052,38,24
40.415,-80.007,2,2
40.358,-80.046,7,7
40.349,-79.95,3,3
40.401,-79.892,8,4
40.392,-80.091,88,11
40.333,-79.98,1,1
40.389,-79.963,2,2
40.334,-79.844,5,5
40.611,-79.878,1,1
40.463,-79.827,72,22
40.514,-79.943,48,2
40.358,-79.956,1,1
40.58,-79.992,2,1
40.324,-79.868,85,18
40.536,-79.814,1,1
40.443,-79.872,1,1
40.484,-79.945,23,2
40.369,-79.985,32,4
40.524,-80.054,2,1
40.43,-80.086,3,2
40.41,-80.065,2,1
40.625,-79.876,2,1
40.38,-79.863,505,8
40.448,-79.902,29,22
40.406,-79.982,1,1
40.445,-80.041,576,7
40.25,-80.065,2,2
40.628,-80.023,1,1
40.432,-79.853,3,1
40.516,-79.882,1,1
40.633,-80.009,1,1
40.351,-80.024,8,7
40.611,-80.048,8,2
40.434,-79.936,1,1
40.582,-80.007,2,1
40.345,-80.057,84,64
40.511,-79.815,1,1
40.388,-80.2,6,1
40.249,-79.989,14,5
40.312,-80.108,132,2
40.594,-80.029,3,3
40.487,-79.9,1,1
40.394,-79.804,3,2
40.373,-80.172,1,1
40.436,-79.97,89,80
40.623,-80.058,6,4
40.373,-79.909,9,1
40.244,-79.96,1,1
40.378,-80.047,4,4
40.573,-79.843,4,2
40.624,-79.995,1,1
40.388,-79.858,1,1
40.634,-79.978,1,1
40.397,-79.861,3,2
40.422,-79.96,30,14
40.517,-80.126,11,9
40.392,-80.031,1103,23
40.347,-79.876,13,5
40.367,-79.86,106,2
40.539,-80.182,42,15
40.554,-79.806,2,2
40.458,-79.987,21,20
40.577,-80.128,93,1
40.527,-79.994,42,8
40.293,-79.882,12,5
40.545,-80.187,11,11
40.382,-79.849,2,1
40.423,-79.975,3,2
40.457,-79.823,37,10
40.383,-80.054,2,2
40.379,-80.092,1,1
40.5,-79.965,1,1
40.583,-79.869,1,1
40.286,-80.025,1,1
40.338,-80.084,4,3
40.463,-80.05,1,1
40.499,-79.816,247,4
40.435,-79.826,2,2
40.366,-80.175,9,5
40.496,-80.176,1,1
40.518,-79.863,15,3
40.353,-80.092,23,3
40.459,-80.039,3,1
40.427,-79.918,17,7
40.559,-80.104,6,2
40.284,-79.883,38,5
40.348,-80.092,6,4
40.482,-79.871,3,3
40.496,-79.943,238,16
40.557,-80.021,164,23
40.527,-79.959,1,1
40.39,-79.868,26,25
40.638,-80.193,1,1
40.458,-79.819,1,1
40.528,-80.161,283,5
40.495,-79.905,17,9
40.635,-80.044,54,2
40.411,-80.19,9,4
40.453,-80.129,10,10
40.414,-79.94,2,2
40.553,-79.837,1,1
40.611,-79.924,39,4
40.515,-79.983,1,1
40.52,-80.04,24,9
40.334,-80.07,457,49
40.471,-79.852,1,1
40.513,-80.158,3,1
40.386,-79.857,7,5
40.301,-80.096,1,1
40.434,-79.927,8,5
40.299,-80.061,441,3
40.389,-80.014,59,5
40.462,-80.057,8,4
40.521,-80.162,5,3
40.565,-80.036,4,2
40.269,-80.111,2,2
40.424,-79.991,4,2
40.426,-80.002,52,13
40.485,-80.039,11,8
40.386,-79.92,6,1
40.273,-80.104,20,1
40.52,-79.852,7,7
40.405,-80.141,3,2
40.252,-79.987,1,1
40.461,-80.168,8,8
40.566,-80.191,1,1
40.497,-79.862,20,1
40.515,-80.072,6,5
40.6,-80.067,13,7
40.317,-79.966,2,1
40.6,-79.991,1,1
40.47,-79.964,27,14
40.358,-79.892,4,2
40.344,-80.056,94,60
40.319,-80.075,1,1
40.566,-79.952,2,2
40.398,-79.902,79,27
40.445,-80.036,6,2
40.361,-80.058,15,5
40.45,-79.914,202,75
40.561,-80.021,1,1
40.431,-79.951,1,1
40.487,-79.831,1046,5
40.419,-80.078,4,3
40.564,-79.834,1,1
40.445,-80.184,2,2
40.471,-79.832,1,1
40.347,-79.927,6,4
40.372,-80.102,15,11
40.289,-79.996,231,3
40.451,-80.058,29,5
40.33,-79.837,2,2
40.459,-79.816,1,1
40.434,-79.945,3,3
40.392,-79.923,3,1
40.468,-79.906,2,2
40.433,-80.063,21,6
40.261,-79.975,1,1
40.46,-79.857,3,2
40.401,-79.949,1,1
40.339,-79.857,31,3
40.327,-80.014,1,1
40.548,-80.118,27,1
40.614,-80.096,5,5
40.619,-80.062,1,1
40.565,-80.067,117,3
40.454,-80.028,359,8
40.457,-79.952,6,5
40.444,-79.921,34,22
40.42,-80.088,3,3
40.542,-80.01,35,30
40.345,-80.146,378,4
40.269,-80.07,2,2
40.599,-80.088,1,1
40.334,-79.98,1,1
40.322,-80.035,6,2
40.289,-80.047,1,1
40.368,-80.115,25,4
40.402,-80.092,20,5
40.565,-80.182,1,1
40.327,-80.008,1,1
40.429,-80.116,4,2
40.332,-80.076,24,2
40.443,-79.987,71,21
40.433,-79.897,2,2
40.344,-80.005,4,3
40.251,-80.108,4,2
40.567,-80.075,1,1
40.458,-80.192,107,50
40.426,-79.929,139,13
40.515,-79.989,345,4
40.496,-79.978,6,3
40.404,-79.916,38,14
40.277,-80.085,4,4
40.489,-79.891,97,15
40.375,-79.994,7,6
40.568,-79.861,20,1
40.335,-79.87,2,1
40.392,-79.805,6,2
40.388,-80.155,2,2
40.53,-79.99,4,4
40.454,-80.063,70,5
40.49,-79.909,9,6
40.473,-80.053,3,3
40.27,-80.158,1,1
40.47,-79.909,32,23
40.281,-80.197,3,3
40.48,-80.144,12,6
40.429,-80.004,6,4
40.245,-80.058,1,1
40.485,-79.954,3,2
40.398,-80.097,3,1
40.255,-79.881,1,1
40.523,-80.16,2,2
40.58,-79.951,1,1
40.511,-80.004,14,12
40.261,-80.2,5,2
40.339,-79.911,1,1
40.44,-80.033,3,3
40.591,-80.046,208,4
40.41,-80.178,2,1
40.473,-79.925,327,9
40.455,-79.877,4,2
40.603,-80.05,49,23
40.552,-79.978,56,5
40.436,-80.191,6,5
40.384,-80.182,1,1
40.629,-80.017,1,1
40.539,-80.186,14,4
40.32,-80.001,6,1
40.415,-80.01,17,16
40.507,-80.026,1,1
40.522,-79.857,22,2
40.39,-79.956,2,2
40.289,-80.025,37,3
40.35,-80.015,8,8
40.637,-80.099,1,1
40.447,-80.002,73,45
40.369,-79.974,991,9
40.568,-80.044,2,1
40.441,-79.941,69,30
40.444,-79.887,24,18
40.448,-80.008,299,191
40.515,-80.039,3,3
40.379,-80.095,10,6
40.435,-79.987,736,132
40.401,-80.082,4,4
40.367,-79.961,2,2
40.516,-79.854,9,9
40.559,-79.904,1,1
40.285,-79.832,2,1
40.344,-80.121,5,5
40.254,-80.137,2,2
40.475,-79.938,3,2
40.45,-80.166,3,3
40.37,-79.809,1,1
40.443,-79.866,3,3
40.305,-80.164,1,1
40.342,-80.078,1,1
40.346,-79.809,12,2
40.475,-80.034,2,2
40.376,-79.837,4,4
40.407,-79.86,5,3
40.389,-80.152,2,2
40.444,-80.03,5,4
40.514,-79.954,4,3
40.365,-80.033,32,14
40.395,-80.093,3,3
40.506,-79.969,3,3
40.32,-80.004,1,1
40.401,-80.191,1,1
40.615,-80.163,1,1
40.508,-80.029,5,5
40.583,-80.038,1,1
40.396,-80.137,7,4
40.389,-79.884,6,1
40.454,-80.131,2,1
40.421,-79.986,124,26
40.348,-80.142,10,4
40.511,-79.989,100,2
40.468,-80.152,12,2
40.545,-80.004,33,20
40.63,-80.051,12,2
40.555,-80.167,1,1
40.34,-79.896,48,4
40.589,-80.166,17,1
40.552,-80.098,12,2
40.256,-80.006,1,1
40.417,-79.996,36,5
40.352,-79.81,12,3
40.357,-79.936,3,3
40.271,-79.998,8,4
40.443,-79.819,6,6
40.463,-79.935,12,4
40.481,-80.055,2,2
40.447,-79.969,746,8
40.524,-79.813,5,5
40.4,-79.917,1,1
40.498,-80.051,156,11
40.607,-80.056,2,2
40.505,-80.127,1,1
40.506,-80.159,1,1
40.561,-80.104,1,1
40.445,-79.803,1,1
40.341,-80.014,6,2
40.395,-80.114,1,1
40.297,-80.092,3,1
40.499,-79.976,3,1
40.511,-80.125,4,2
40.637,-80.012,187,5
40.332,-79.916,3,1
40.329,-79.891,5,4
40.427,-80.065,5,3
40.375,-79.81,8,3
40.244,-79.88,1,1
40.46,-79.867,16,3
40.486,-79.996,1,1
40.432,-80.001,43,31
40.344,-80.167,3,2
40.447,-80.172,4,1
40.595,-79.88,1,1
40.548,-80.076,1,1
40.32,-79.826,4,3
40.32,-80.127,2,1
40.344,-80.169,2,2
40.468,-79.904,91,6
40.332,-79.986,3,3
40.602,-79.844,1,1
40.488,-80.042,9,8
40.626,-79.849,1,1
40.502,-79.87,9,3
40.388,-79.872,61,10
40.428,-79.991,37,20
40.387,-79.882,386,6
40.542,-79.941,200,5
40.438,-80.182,1,1
40.287,-79.946,1,1
40.361,-80.044,2,2
40.598,-80.022,1,1
40.27,-80.004,74,1
40.494,-80.072,5,1
40.454,-79.835,24,2
40.506,-79.952,10,6
40.268,-79.839,3,2
40.372,-79.913,6,3
40.508,-79.989,38,5
40.54,-79.802,1,1
40.45,-80.046,2,2
40.349,-79.969,2,1
40.509,-79.841,26,2
40.326,-79.915,1,1
40.353,-79.823,522,13
40.356,-80.023,1,1
40.503,-79.906,10,2
40.626,-80.052,3,3
40.392,-79.825,1,1
40.411,-79.826,1870,6
40.404,-79.917,4,4
40.299,-79.983,1,1
40.638,-79.949,1,1
40.353,-80.141,4,3
40.467,-79.823,60,3
40.509,-80.09,10,7
40.53,-80.071,1,1
40.361,-79.869,4,2
40.403,-80.078,26,1
40.548,-80.042,4,2
40.511,-79.867,1,1
40.481,-80.047,1,1
40.378,-80.063,1,1
40.288,-80.146,19,1
40.41,-79.897,5,5
40.418,-80.179,1,1
40.596,-80.036,3,2
40.421,-80.033,6,6
40.537,-80.01,34,15
40.571,-80.002,2,2
40.617,-79.904,2,2
40.439,-79.92,54,32
40.324,-79.914,1,1
40.571,-79.803,203,80
40.358,-80.01,12,5
40.419,-79.969,76,8
40.531,-80.009,94,68
40.435,-80.109,1,1
40.374,-80.063,1,1
40.472,-79.81,6,5
40.363,-79.865,5,3
40.354,-80.115,143,69
40.553,-79.98,8,5
40.379,-80.101,90,29
40.242,-79.901,16,2
40.514,-79.959,32,21
40.641,-79.939,2,2
40.285,-80.113,1,1
40.561,-80.086,8,7
40.407,-79.988,126,2
40.423,-80.189,1032,44
40.577,-79.882,13,1
40.346,-80.077,1,1
40.36,-79.904,1,1
40.37,-79.983,88,37
40.402,-80.065,11,2
40.268,-79.93,1,1
40.291,-79.914,27,23
40.327,-80.081,1,1
40.497,-79.946,2,2
40.269,-80.128,84,47
40.621,-79.956,1,1
40.397,-80.011,3,2
40.568,-80.116,2,2
40.344,-79.985,204,67
40.633,-80.051,15,5
40.622,-80.097,5,5
40.52,-79.869,7,3
40.544,-79.98,55,7
40.455,-79.945,121,73
40.559,-79.982,1,1
40.437,-79.822,1,1
40.475,-80.108,2,2
40.492,-80.157,3,1
40.501,-80.114,1,1
40.637,-80.065,1,1
40.397,-80.018,23,3
40.625,-80.104,1,1
40.405,-80.047,5,3
40.333,-80.038,5,4
40.27,-80.16,18,16
40.426,-79.998,38,18
40.327,-79.859,2,2
40.318,-80.033,1,1
40.349,-79.991,165,3
40.584,-79.874,2,2
40.531,-80.039,2,2
40.332,-80.064,90,9
40.37,-80.142,1,1
40.6,-79.975,330,1
40.355,-79.977,645,105
40.346,-79.863,65,6
40.589,-79.947,1,1
40.58,-79.895,1,1
40.455,-80.03,6,3
40.249,-80.196,1,1
40.6,-79.848,1,1
40.505,-79.84,69,7
40.34,-80.115,1,1
40.604,-79.967,1,1
40.446,-80.016,7587,511
40.479,-80.085,23,2
40.496,-79.951,1,1
40.516,-79.841,10,7
40.301,-79.991,1,1
40.37,-79.9,3,1
40.618,-80.016,1,1
40.437,-79.928,76,17
40.324,-79.954,10,3
40.525,-79.819,13,4
40.299,-79.87,1,1
40.507,-80.161,3,1
40.474,-80.036,86,4
40.344,-80.116,9,6
40.459,-80.05,1,1
40.59,-79.994,1,1
40.473,-79.809,1,1
40.419,-79.994,1,1
40.334,-80.073,3,3
40.495,-79.89,4,1
40.481,-79.996,8,3
40.523,-79.83,1,1
40.526,-79.852,4,4
40.502,-80.125,2,2
40.347,-79.931,16,5
40.288,-79.829,1,1
40.515,-79.804,1,1
40.321,-79.943,13,11
40.409,-79.817,27,2
40.36,-80.016,3,3
40.338,-79.949,86,34
40.362,-79.863,71,10
40.383,-80.048,361,6
40.49,-79.913,4,4
40.45,-79.883,1,1
40.598,-79.994,3,2
40.424,-80.026,7,2
40.507,-80.032,2,1
40.632,-79.972,2,2
40.417,-79.976,9,7
40.409,-79.975,2,2
40.515,-80.048,2,2
40.542,-80.106,1,1
40.401,-80.092,2,2
40.571,-80.08,1,1
40.335,-80.038,120,4
40.458,-79.929,49,31
40.342,-80.088,1,1
40.399,-80.099,4,2
40.357,-79.958,1,1
40.399,-79.907,1,1
40.373,-79.861,5,4
40.326,-79.867,1,1
40.406,-79.881,15,11
40.411,-79.891,2,2
40.297,-80.099,2,2
40.394,-79.882,9,4
40.493,-80.004,2,1
40.359,-80.007,23,4
40.384,-80.123,1,1
40.477,-79.893,3,2
40.447,-79.948,244,98
40.553,-80.038,6,5
40.523,-80.005,36,33
40.506,-79.866,14,1
40.485,-80.025,4,4
40.468,-79.993,23,4
40.458,-79.981,12,10
40.558,-79.908,1,1
40.471,-80.139,1,1
40.475,-80.178,1,1
40.449,-80.027,95,31
40.45,-79.814,315,3
40.393,-79.922,1,1
40.31,-79.971,6,2
40.325,-79.831,1,1
40.454,-79.923,128,7
40.48,-80.083,12,3
40.485,-79.842,5,3
40.381,-79.95,2,1
40.609,-79.928,6,1
40.252,-80.101,4,1
40.449,-79.943,44,19
40.471,-80.142,185,3
40.434,-79.983,64,42
40.594,-79.808,1,1
40.275,-80.182,3,3
40.28,-80.17,4,3
40.495,-80.031,15,7
40.5,-79.853,2,2
40.377,-79.981,44,17
40.36,-80.073,14,12
40.339,-79.958,33,21
40.26,-80.18,7,6
40.472,-79.826,3,1
40.301,-80.022,4,2
40.481,-80.052,2,2
40.501,-80.169,1,1
40.442,-79.827,20,15
40.516,-80.016,2,2
40.296,-80.093,11,1
40.292,-80.005,2,1
40.315,-79.903,8,1
40.357,-80.122,2,2
40.413,-79.904,78,59
40.371,-80.108,6,2
40.332,-80.036,5,2
40.444,-79.945,351,107
40.322,-79.942,157,33
40.501,-80.14,1,1
40.329,-80.041,3,2
40.312,-79.8,1,1
40.566,-79.802,7,7
40.309,-80.176,1,1
40.468,-80.189,1,1
40.611,-80.06,33,6
40.385,-79.89,2,1
40.399,-80.066,5,4
40.452,-80.026,75,9
40.276,-80.123,1,1
40.621,-79.992,1,1
40.444,-79.855,19,15
40.408,-79.901,148,17
40.346,-79.868,12,5
40.483,-80.19,2,2
40.306,-80.078,1,1
40.571,-80.031,194,27
40.552,-80.116,15,6
40.352,-79.86,54,21
40.347,-79.856,9,4
40.343,-80.099,1,1
40.599,-80.129,1,1
40.365,-79.849,102,2
40.49,-79.911,13,10
40.364,-79.931,14,13
40.443,-79.996,1366,390
40.405,-79.815,1,1
40.522,-80.003,1,1
40.297,-79.801,1,1
40.41,-79.998,35,1
40.379,-79.978,59,9
40.6,-80.089,2,2
40.456,-79.93,689,91
40.291,-80.104,1,1
40.539,-80.055,2,2
40.449,-79.8,1,1
40.467,-79.851,1,1
40.37,-80.181,1,1
40.387,-80.098,28,27
40.436,-80.196,1,1
40.299,-79.925,2,1
40.637,-80.058,4,1
40.555,-79.806,2,2
40.526,-80.172,7,6
40.369,-79.82,1,1
40.307,-79.888,25,4
40.402,-79.91,89,8
40.348,-79.823,9,5
40.368,-79.892,1,1
40.357,-79.844,7,7
40.527,-80.056,1,1
40.629,-80.16,486,2
40.395,-79.927,2,2
40.52,-79.991,2,2
40.347,-80.042,4,4
40.267,-80.124,5,3
40.422,-79.939,1,1
40.359,-80.13,7,1
40.33,-80.123,68,5
40.383,-79.982,8,4
40.465,-79.934,56,30
40.467,-80.142,1,1
40.419,-79.846,1671,6
40.421,-79.848,4,4
40.362,-79.865,9,6
40.494,-80.014,3,3
40.443,-79.884,70,31
40.439,-80.144,14,5
40.501,-80.012,18,18
40.37,-80.152,319,1
40.399,-80.033,55,6
40.535,-80.031,21,2
40.494,-79.936,30,12
40.437,-80.147,9,6
40.398,-79.832,2,2
40.436,-79.99,556,211
40.47,-80.156,2,2
40.436,-79.885,69,8
40.409,-79.977,1,1
40.392,-79.901,113,9
40.389,-79.921,19,2
40.353,-79.89,2,1
40.517,-80.05,1,1
40.393,-79.896,4,2
40.627,-79.993,1,1
40.38,-80.063,4,4
40.324,-79.828,1,1
40.245,-79.86,1,1
40.501,-80.041,6,4
40.327,-79.824,2,1
40.554,-79.975,2,2
40.397,-80.185,5,5
40.44,-79.919,22,9
40.433,-79.875,1,1
40.612,-79.952,1,1
40.452,-79.953,234,56
40.513,-79.817,1,1
40.627,-79.857,1,1
40.463,-79.979,19,8
40.418,-79.975,16,5
40.346,-79.817,13,4
40.456,-79.805,19,2
40.547,-79.828,8,7
40.552,-79.831,8,7
40.486,-80.051,1,1
40.522,-79.84,29,10
40.439,-80.06,28,2
40.436,-79.883,48,8
40.338,-79.852,2,1
40.639,-79.824,2,2
40.531,-80.015,11,10
40.499,-79.852,1,1
40.481,-79.882,3,3
40.489,-80.057,11,8
40.473,-79.923,131,11
40.383,-79.892,1,1
40.556,-80.001,11,2
40.375,-79.991,1,1
40.485,-79.8,5,5
40.527,-80.078,3,1
40.569,-79.974,1,1
40.555,-80.061,3,1
40.594,-79.919,1,1
40.448,-79.857,1,1
40.346,-79.947,8,5
40.446,-79.809,1,1
40.527,-80.069,1,1
40.337,-79.897,1,1
40.378,-79.903,277,3
40.357,-79.96,3,3
40.515,-79.878,20,6
40.456,-79.938,682,82
40.303,-80.059,18,5
40.505,-80.094,3,2
40.323,-79.94,3,1
40.432,-79.848,1,1
40.473,-80.079,3,3
40.314,-80.171,2,2
40.588,-79.998,2,2
40.633,-80.06,21,19
40.635,-79.936,2,1
40.312,-79.952,48,21
40.372,-79.975,177,18
40.43,-79.872,3,2
40.332,-79.878,9,3
40.396,-79.994,4,3
40.431,-80.048,5,5
40.462,-79.821,25,4
40.384,-80.047,4,4
40.468,-79.849,20,4
40.502,-80.014,11,3
40.427,-79.939,32,22
40.383,-80.101,1,1
40.266,-79.87,4,2
40.39,-79.866,5,5
40.618,-80.001,1,1
40.547,-79.9,6,4
40.278,-80.169,3,3
40.46,-79.942,181,13
40.262,-80.054,16,2
40.527,-79.839,38,7
40.304,-79.919,5,5
40.402,-79.843,20,3
40.343,-80.167,1,1
40.476,-80.03,21,6
40.34,-80.161,4,1
40.601,-80.09,1,1
40.566,-79.995,1,1
40.482,-80.003,36,6
40.255,-80.12,7,2
40.282,-80.03,1,1
40.424,-79.812,1,1
40.379,-80.003,6,6
40.6,-79.838,1,1
40.5,-79.968,41,3
40.444,-79.869,4,2
40.604,-79.987,525,4
40.359,-79.973,3,2
40.474,-80.029,125,19
40.369,-79.969,3,2
40.376,-79.921,4,4
40.287,-80.061,1,1
40.268,-80.17,31,16
40.29,-80.07,1,1
40.411,-80.009,15,9
40.445,-79.921,95,14
40.433,-80.036,1,1
40.323,-79.895,1,1
40.559,-79.892,3,2
40.579,-80.018,1,1
40.536,-80.179,24,5
40.313,-80.081,5,5
40.567,-80.069,4,2
40.302,-80.142,1,1
40.451,-79.985,1144,756
40.528,-80.164,7,7
40.335,-79.805,6,6
40.532,-79.983,5,1
40.25,-80.077,6,2
40.441,-80.2,8,1
40.34,-80.099,3,3
40.357,-79.913,1,1
40.499,-80.171,3,3
40.394,-80.092,10,6
40.379,-80.051,1,1
40.377,-79.894,47,24
40.453,-79.835,1,1
40.276,-80.162,7,6
40.551,-80.037,6,6
40.414,-79.991,32,13
40.295,-79.877,7,1
40.333,-79.824,1,1
